               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   4,            0.046504,             0.01511,            0.008433,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008662,            0.008662,            0.008662
                   5,            0.044439,            0.014308,            0.007562,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082161,           0.0082161,           0.0082161
                   6,            0.043299,            0.013844,           0.0070986,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077701,           0.0077701,           0.0077701
                   7,            0.042426,             0.01346,           0.0067428,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073241,           0.0073241,           0.0073241
                   8,            0.041677,            0.013116,           0.0065409,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068781,           0.0068781,           0.0068781
                   9,            0.041031,            0.012838,           0.0064151,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064321,           0.0064321,           0.0064321
                  10,            0.040455,            0.012538,            0.006135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059861,           0.0059861,           0.0059861
                  11,            0.039903,            0.012267,           0.0059756,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055402,           0.0055402,           0.0055402
                  12,            0.039325,            0.011991,           0.0059189,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050942,           0.0050942,           0.0050942
                  13,            0.038753,            0.011692,           0.0056569,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046482,           0.0046482,           0.0046482
                  14,            0.038119,            0.011372,           0.0055168,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042022,           0.0042022,           0.0042022
                  15,            0.037429,            0.010977,           0.0054062,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037562,           0.0037562,           0.0037562
                  16,            0.036888,            0.010697,            0.005255,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033102,           0.0033102,           0.0033102
                  17,            0.036232,            0.010334,           0.0051094,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028642,           0.0028642,           0.0028642
                  18,            0.035484,           0.0099028,           0.0049584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024183,           0.0024183,           0.0024183
                  19,            0.034676,           0.0094267,           0.0047947,             0.77614,             0.75557,             0.75394,             0.59667,            0.038522,            0.010994,            0.013171,           0.0019723,           0.0019723,           0.0019723
                   0,            0.069231,            0.022357,            0.043602,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.063119,           0.0031267,           0.0031267
                   1,            0.055286,            0.018826,            0.017831,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036791,            0.005971,            0.005971
                   2,            0.050797,            0.017484,            0.010207,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010179,           0.0085312,           0.0085312
